Draw date,Last Day To Claim,Winning Numbers,Megaball,Megaplier,Jackpot,Jackpot Cash Value,Jackpot Winners,Jackpot CO Winners,Match 5 Prize,Match 5 CO Winners,Match 5 Prize (with Megaplier),Match 5 CO Winners (with Megaplier),Match 4 + Megaball Prize,Match 4 + Megaball CO Winners,Match 4 + Megaball Prize (with Megaplier),Match 4 + Megaball CO Winners (with Megaplier),Match 4 Prize,Match 4 CO Winners,Match 4 Prize (with Megaplier),Match 4 CO Winners (with Megaplier),Match 3 + Megaball Prize,Match 3 + Megaball CO Winners,Match 3 + Megaball Prize (with Megaplier),Match 3 + Megaball CO Winners (with Megaplier),Match 3 Prize,Match 3 CO Winners,Match 3 Prize (with Megaplier),Match 3 CO Winners (with Megaplier),Match 2 + Megaball Prize,Match 2 + Megaball CO Winners,Match 2 + Megaball Prize (with Megaplier),Match 2 + Megaball CO Winners (with Megaplier),Match 1 + Megaball Prize,Match 1 + Megaball CO Winners,Match 1 + Megaball Prize (with Megaplier),Match 1 + Megaball CO Winners (with Megaplier),Match 0 + Megaball Prize,Match 0 + Megaball CO Winners,Match 0 + Megaball Prize (with Megaplier),Match 0 + Megaball CO Winners (with Megaplier)
"Aug. 30, 2011",02/26/2012,2 - 22 - 25 - 28 - 50,18,4,"$21,000,000","$14,800,000",0,0,"$250,000",1,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,3,$600,2,$150,6,$600,3,$7,238,$28,139,$10,94,$40,39,$3,517,$12,277,$2,915,$8,582
"Aug. 26, 2011",02/22/2012,2 - 3 - 27 - 30 - 47,36,3,"$14,000,000","$9,900,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$150,2,$450,3,$150,2,$450,4,$7,199,$21,139,$10,78,$30,45,$3,427,$9,283,$2,826,$6,512
"Aug. 23, 2011",02/19/2012,11 - 21 - 44 - 48 - 49,23,3,"$12,000,000","$8,500,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",1,$150,6,$450,4,$150,2,$450,1,$7,191,$21,117,$10,74,$30,61,$3,500,$9,343,$2,958,$6,607
"Aug. 19, 2011",02/15/2012,5 - 15 - 53 - 54 - 56,22,2,"$32,000,000","$22,900,000",1,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,5,$300,1,$150,6,$300,7,$7,228,$14,153,$10,114,$20,47,$3,552,$6,316,$2,1083,$4,622
"Aug. 16, 2011",02/12/2012,4 - 38 - 41 - 42 - 43,44,4,"$24,000,000","$16,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,7,$600,2,$150,4,$600,3,$7,232,$28,128,$10,73,$40,48,$3,486,$12,264,$2,933,$8,518
"Aug. 12, 2011",02/08/2012,9 - 43 - 51 - 54 - 55,13,4,"$16,000,000","$11,100,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",1,$150,2,$600,1,$150,5,$600,2,$7,204,$28,99,$10,95,$40,50,$3,414,$12,349,$2,1044,$8,636
"Aug. 9, 2011",02/05/2012,11 - 19 - 39 - 45 - 54,15,4,"$12,000,000","$8,200,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,1,$150,2,$600,6,$7,244,$28,131,$10,70,$40,58,$3,507,$12,296,$2,984,$8,597
"Aug. 5, 2011",02/01/2012,6 - 24 - 28 - 33 - 42,19,3,"$99,000,000","$68,100,000",1,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",1,$150,11,$450,4,$150,3,$450,3,$7,394,$21,185,$10,157,$30,55,$3,863,$9,465,$2,1720,$6,791
"Aug. 2, 2011",01/29/2012,14 - 17 - 19 - 20 - 32,28,4,"$85,000,000","$56,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,9,$600,5,$150,11,$600,4,$7,375,$28,193,$10,135,$40,77,$3,796,$12,436,$2,1515,$8,752
"July 29, 2011",01/25/2012,8 - 10 - 22 - 47 - 48,35,4,"$74,000,000","$48,500,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,9,$600,0,$150,2,$600,4,$7,287,$28,175,$10,102,$40,66,$3,614,$12,361,$2,1200,$8,642
"July 26, 2011",01/22/2012,20 - 25 - 35 - 52 - 55,10,3,"$63,000,000","$40,900,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,6,$450,2,$150,10,$450,5,$7,281,$21,169,$10,114,$30,60,$3,668,$9,367,$2,1317,$6,687
"July 22, 2011",01/18/2012,23 - 31 - 32 - 39 - 56,38,4,"$53,000,000","$34,400,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,3,$150,6,$600,3,$7,270,$28,123,$10,92,$40,40,$3,552,$12,318,$2,1008,$8,609
"July 19, 2011",01/15/2012,2 - 9 - 10 - 16 - 35,40,4,"$43,000,000","$27,900,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,2,$600,7,$150,8,$600,3,$7,309,$28,192,$10,85,$40,48,$3,577,$12,298,$2,963,$8,552
"July 15, 2011",01/11/2012,16 - 29 - 30 - 46 - 56,6,3,"$33,000,000","$21,400,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,7,$450,1,$150,8,$450,3,$7,210,$21,155,$10,92,$30,49,$3,534,$9,326,$2,1049,$6,638
"July 12, 2011",01/08/2012,3 - 9 - 11 - 44 - 49,9,4,"$24,000,000","$15,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,4,$150,7,$600,6,$7,259,$28,153,$10,99,$40,54,$3,566,$12,410,$2,1040,$8,641
"July 8, 2011",01/04/2012,1 - 2 - 22 - 37 - 50,45,3,"$16,000,000","$10,300,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,1,$450,2,$150,3,$450,5,$7,201,$21,123,$10,74,$30,41,$3,419,$9,244,$2,774,$6,475
"July 5, 2011",01/01/2012,1 - 10 - 13 - 18 - 46,19,2,"$12,000,000","$7,600,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,7,$300,3,$150,11,$300,7,$7,265,$14,149,$10,88,$20,70,$3,514,$6,330,$2,961,$4,571
"July 1, 2011",12/28/2011,12 - 17 - 30 - 35 - 47,26,4,"$105,000,000","$67,100,000",1,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,6,$600,7,$150,14,$600,6,$7,497,$28,215,$10,187,$40,82,$3,1072,$12,528,$2,2066,$8,1001
"June 28, 2011",12/25/2011,12 - 17 - 27 - 47 - 48,33,4,"$88,000,000","$57,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,5,$600,7,$150,9,$600,4,$7,415,$28,210,$10,152,$40,73,$3,874,$12,417,$2,1541,$8,830
"June 24, 2011",12/21/2011,10 - 14 - 40 - 49 - 51,4,3,"$76,000,000","$50,300,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,2,$450,1,$150,8,$450,5,$7,331,$21,165,$10,126,$30,73,$3,730,$9,371,$2,1431,$6,764
"June 21, 2011",12/18/2011,11 - 24 - 25 - 31 - 46,17,3,"$64,000,000","$42,100,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,6,$450,2,$150,12,$450,2,$7,348,$21,182,$10,138,$30,63,$3,802,$9,419,$2,1420,$6,732
"June 17, 2011",12/14/2011,12 - 29 - 46 - 47 - 51,24,4,"$53,000,000","$35,000,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,6,$600,5,$150,7,$600,5,$7,301,$28,149,$10,100,$40,59,$3,684,$12,377,$2,1257,$8,709
"June 14, 2011",12/11/2011,9 - 10 - 20 - 51 - 53,24,4,"$42,000,000","$27,400,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,8,$600,1,$150,4,$600,3,$7,284,$28,181,$10,118,$40,56,$3,627,$12,356,$2,1230,$8,725
"June 10, 2011",12/07/2011,18 - 21 - 27 - 37 - 38,7,3,"$33,000,000","$21,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,4,$450,1,$150,8,$450,4,$7,235,$21,162,$10,100,$30,70,$3,585,$9,398,$2,1128,$6,722
"June 7, 2011",12/04/2011,29 - 32 - 35 - 47 - 52,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"June 3, 2011",11/30/2011,20 - 23 - 41 - 49 - 53,31,3,"$15,000,000","$9,800,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,4,$450,1,$150,4,$450,3,$7,163,$21,127,$10,82,$30,51,$3,452,$9,297,$2,888,$6,574
"May 31, 2011",11/27/2011,28 - 30 - 31 - 37 - 55,13,3,"$12,000,000","$7,800,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,2,$450,0,$150,6,$450,3,$7,170,$21,101,$10,72,$30,43,$3,510,$9,281,$2,931,$6,631
"May 27, 2011",11/23/2011,5 - 7 - 14 - 28 - 56,10,4,"$35,000,000","$22,800,000",1,0,"$250,000",0,"$1,000,000",0,"$10,000",1,"$40,000",0,$150,3,$600,5,$150,10,$600,6,$7,296,$28,183,$10,96,$40,72,$3,522,$12,368,$2,894,$8,638
"May 24, 2011",11/20/2011,9 - 12 - 21 - 42 - 43,42,3,"$26,000,000","$16,800,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,6,$450,3,$150,7,$450,5,$7,232,$21,131,$10,81,$30,43,$3,443,$9,328,$2,911,$6,588
"May 20, 2011",11/16/2011,10 - 17 - 19 - 45 - 48,30,4,"$16,000,000","$10,300,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,1,$150,6,$600,6,$7,210,$28,124,$10,88,$40,53,$3,442,$12,348,$2,865,$8,608
"May 17, 2011",11/13/2011,1 - 2 - 17 - 25 - 48,45,4,"$12,000,000","$7,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,9,$600,1,$150,7,$600,6,$7,229,$28,144,$10,71,$40,40,$3,423,$12,272,$2,805,$8,509
"May 13, 2011",11/09/2011,3 - 33 - 39 - 47 - 53,9,4,"$27,000,000","$17,400,000",1,0,"$250,000",0,"$1,000,000",0,"$10,000",1,"$40,000",0,$150,4,$600,4,$150,4,$600,3,$7,214,$28,147,$10,87,$40,54,$3,567,$12,346,$2,1059,$8,640
"May 10, 2011",11/06/2011,11 - 16 - 34 - 40 - 51,34,4,"$18,000,000","$11,500,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,2,$600,2,$150,7,$600,3,$7,238,$28,152,$10,59,$40,47,$3,487,$12,308,$2,893,$8,542
"May 6, 2011",11/02/2011,6 - 18 - 26 - 37 - 41,9,3,"$12,000,000","$7,700,000",0,0,"$250,000",1,"$1,000,000",0,"$10,000",1,"$30,000",1,$150,1,$450,2,$150,3,$450,4,$7,230,$21,181,$10,91,$30,66,$3,512,$9,329,$2,987,$6,583
"May 3, 2011",10/30/2011,1 - 16 - 29 - 36 - 50,16,2,"$51,000,000","$32,500,000",1,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,5,$300,8,$150,6,$300,6,$7,333,$14,186,$10,83,$20,59,$3,721,$6,371,$2,1368,$4,685
"April 29, 2011",10/26/2011,9 - 10 - 11 - 33 - 51,29,4,"$40,000,000","$25,400,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,6,$600,1,$150,3,$600,4,$7,311,$28,177,$10,124,$40,74,$3,676,$12,429,$2,1274,$8,770
"April 26, 2011",10/23/2011,19 - 29 - 32 - 38 - 55,15,3,"$29,000,000","$18,300,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",2,"$30,000",0,$150,11,$450,2,$150,4,$450,3,$7,237,$21,154,$10,81,$30,55,$3,602,$9,338,$2,1128,$6,682
"April 22, 2011",10/19/2011,3 - 18 - 46 - 51 - 53,17,3,"$19,000,000","$11,900,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$150,6,$450,2,$150,6,$450,4,$7,229,$21,132,$10,74,$30,53,$3,585,$9,379,$2,1058,$6,670
"April 19, 2011",10/16/2011,20 - 24 - 32 - 45 - 51,43,4,"$12,000,000","$7,500,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,5,$150,1,$600,4,$7,278,$28,171,$10,77,$40,62,$3,524,$12,305,$2,1020,$8,550
"April 15, 2011",10/12/2011,22 - 23 - 33 - 39 - 48,29,3,"$72,000,000","$45,100,000",1,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,7,$450,4,$150,8,$450,3,$7,367,$21,166,$10,133,$30,66,$3,880,$9,429,$2,1592,$6,922
"April 12, 2011",10/09/2011,10 - 23 - 39 - 41 - 45,15,2,"$58,000,000","$36,000,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,12,$300,3,$150,9,$300,4,$7,365,$14,203,$10,136,$20,73,$3,817,$6,422,$2,1555,$4,861
"April 8, 2011",10/05/2011,6 - 40 - 45 - 50 - 56,11,3,"$44,000,000","$27,100,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,4,$450,4,$150,5,$450,3,$7,287,$21,176,$10,114,$30,57,$3,681,$9,421,$2,1501,$6,962
"April 5, 2011",10/02/2011,1 - 19 - 20 - 31 - 36,9,2,"$30,000,000","$18,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,4,$300,3,$150,4,$300,8,$7,293,$14,198,$10,127,$20,79,$3,646,$6,472,$2,1234,$4,802
"April 1, 2011",09/28/2011,13 - 14 - 35 - 36 - 53,19,3,"$19,000,000","$11,800,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$150,7,$450,3,$150,5,$450,1,$7,226,$21,139,$10,93,$30,62,$3,545,$9,330,$2,1054,$6,701
"March 29, 2011",09/25/2011,6 - 15 - 23 - 34 - 38,43,4,"$12,000,000","$7,500,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,12,$600,2,$150,5,$600,2,$7,290,$28,173,$10,95,$40,56,$3,633,$12,322,$2,1098,$8,661
"March 25, 2011",09/21/2011,22 - 24 - 31 - 52 - 54,4,4,"$312,000,000","$198,300,000",1,0,"$250,000",0,"$1,000,000",1,"$10,000",0,"$40,000",2,$150,40,$600,17,$150,46,$600,19,$7,1960,$28,791,$10,755,$40,316,$3,4660,$12,1771,$2,8736,$8,3464
"March 22, 2011",09/18/2011,1 - 14 - 35 - 50 - 53,43,4,"$244,000,000","$155,400,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",3,"$40,000",0,$150,21,$600,9,$150,23,$600,11,$7,1208,$28,434,$10,389,$40,159,$3,2587,$12,982,$2,4915,$8,1880
"March 18, 2011",09/14/2011,14 - 33 - 34 - 54 - 56,37,4,"$201,000,000","$128,200,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,20,$600,7,$150,14,$600,5,$7,848,$28,357,$10,310,$40,124,$3,1811,$12,744,$2,3612,$8,1547
"March 15, 2011",09/11/2011,10 - 11 - 12 - 28 - 43,45,4,"$172,000,000","$109,800,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",1,"$40,000",0,$150,21,$600,9,$150,10,$600,12,$7,819,$28,414,$10,249,$40,92,$3,1514,$12,641,$2,2747,$8,1228
"March 11, 2011",09/07/2011,14 - 19 - 21 - 42 - 45,6,2,"$151,000,000","$95,600,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",1,"$20,000",0,$150,13,$300,4,$150,16,$300,3,$7,578,$14,292,$10,199,$20,90,$3,1293,$6,593,$2,2319,$4,1100
"March 8, 2011",09/04/2011,3 - 17 - 19 - 41 - 55,24,4,"$127,000,000","$79,300,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,11,$600,5,$150,8,$600,4,$7,520,$28,251,$10,198,$40,82,$3,1232,$12,621,$2,2277,$8,1062
"March 4, 2011",08/31/2011,8 - 10 - 15 - 23 - 41,7,4,"$105,000,000","$65,600,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,8,$600,2,$150,13,$600,3,$7,488,$28,306,$10,180,$40,95,$3,1108,$12,555,$2,2053,$8,1126
"March 1, 2011",08/28/2011,1 - 12 - 19 - 20 - 47,25,3,"$88,000,000","$55,400,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$30,000",1,$150,8,$450,7,$150,11,$450,6,$7,451,$21,223,$10,153,$30,88,$3,889,$9,496,$2,1642,$6,865
"Feb. 25, 2011",08/24/2011,4 - 5 - 17 - 19 - 50,7,4,"$76,000,000","$47,800,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,5,$600,3,$150,9,$600,4,$7,318,$28,220,$10,135,$40,101,$3,760,$12,487,$2,1306,$8,832
"Feb. 22, 2011",08/21/2011,15 - 22 - 23 - 48 - 55,31,4,"$64,000,000","$39,800,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,6,$600,1,$150,4,$600,6,$7,268,$28,159,$10,111,$40,60,$3,688,$12,389,$2,1274,$8,743
"Feb. 18, 2011",08/17/2011,5 - 6 - 7 - 30 - 45,42,3,"$52,000,000","$32,100,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$150,1,$450,6,$150,8,$450,7,$7,297,$21,204,$10,99,$30,49,$3,560,$9,401,$2,1007,$6,609
"Feb. 15, 2011",08/14/2011,17 - 18 - 24 - 35 - 39,18,4,"$40,000,000","$24,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,3,$150,6,$600,6,$7,291,$28,190,$10,97,$40,58,$3,588,$12,393,$2,1209,$8,717
"Feb. 11, 2011",08/10/2011,8 - 9 - 17 - 32 - 34,13,2,"$30,000,000","$18,500,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,3,$300,4,$150,6,$300,5,$7,237,$14,179,$10,109,$20,69,$3,569,$6,390,$2,1017,$4,786
"Feb. 8, 2011",08/07/2011,25 - 35 - 36 - 47 - 48,18,2,"$19,000,000","$11,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,4,$300,2,$150,5,$300,3,$7,217,$14,137,$10,84,$20,59,$3,490,$6,327,$2,968,$4,630
"Feb. 4, 2011",08/03/2011,6 - 20 - 29 - 48 - 55,6,4,"$12,000,000","$7,400,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,2,$600,5,$150,5,$600,4,$7,230,$28,150,$10,75,$40,56,$3,558,$12,372,$2,995,$8,681
"Feb. 1, 2011",07/31/2011,16 - 22 - 23 - 26 - 35,31,4,"$91,000,000","$56,900,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",1,$150,7,$600,1,$150,7,$600,4,$7,401,$28,237,$10,177,$40,98,$3,866,$12,547,$2,1717,$8,961
"Jan. 28, 2011",07/27/2011,14 - 33 - 48 - 49 - 50,18,4,"$77,000,000","$48,200,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,6,$150,8,$600,3,$7,309,$28,158,$10,104,$40,66,$3,731,$12,396,$2,1462,$8,868
"Jan. 25, 2011",07/24/2011,5 - 8 - 31 - 46 - 50,4,4,"$63,000,000","$39,500,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,15,$600,6,$150,9,$600,4,$7,336,$28,162,$10,107,$40,69,$3,786,$12,452,$2,1409,$8,801
"Jan. 21, 2011",07/20/2011,5 - 9 - 21 - 35 - 38,20,4,"$51,000,000","$31,700,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,4,$600,2,$150,7,$600,7,$7,288,$28,189,$10,123,$40,73,$3,634,$12,387,$2,1105,$8,698
"Jan. 18, 2011",07/17/2011,4 - 27 - 29 - 38 - 45,5,4,"$40,000,000","$25,100,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,3,$600,7,$150,11,$600,3,$7,261,$28,177,$10,96,$40,60,$3,697,$12,511,$2,1280,$8,916
"Jan. 14, 2011",07/13/2011,2 - 15 - 17 - 33 - 35,8,2,"$30,000,000","$18,900,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$150,5,$300,2,$150,7,$300,5,$7,222,$14,156,$10,80,$20,56,$3,516,$6,375,$2,989,$4,625
"Jan. 11, 2011",07/10/2011,1 - 4 - 11 - 16 - 45,37,4,"$20,000,000","$12,600,000",0,0,"$250,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$150,3,$600,4,$150,8,$600,6,$7,306,$28,196,$10,85,$40,69,$3,497,$12,320,$2,863,$8,625
