,draw_date,draw_year,draw_month,draw_day,winning_numbers_list,winning_numbers,winning_numbers_new,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,ball_1_int,ball_2_int,ball_3_int,ball_4_int,ball_5_int,ball_6_int,odd_even,odd_even_0,odd_even_1,odd_even_2,odd_even_3,odd_even_4,odd_even_5,odd_even_6,high_low,high_low_0,high_low_1,high_low_2,high_low_3,high_low_4,high_low_5,high_low_6,IQR,IQR_0,IQR_1,IQR_2,IQR_3,IQR_4,IQR_5,IQR_6,delta_1,delta_2,delta_3,delta_4,delta_5,jackpot,jackpot_cash_value,jackpot_co_winners,match_5_prize,match_5_co_winners,match_4_prize,match_4_co_winners,match_3_prize,match_3_co_winners,match_5_2x_prize,match_5_2x_winners,match_5_3x_prize,match_5_3x_winners,match_5_4x_prize,match_5_4x_winners,match_5_5x_prize,match_5_5x_winners,match_4_2x_prize,match_4_2x_winners,match_4_3x_prize,match_4_3x_winners,match_4_4x_prize,match_4_4x_winners,match_4_5x_prize,match_4_5x_winners,match_3_2x_prize,match_3_2x_winners,match_3_3x_prize,match_3_3x_winners,match_3_4x_prize,match_3_4x_winners,match_3_5x_prize,match_3_5x_winners
52,2020-06-03,2020,06,03,['5   7   10   21   22   33'],5   7   10   21   22   33,"[""'5'"", ""'7'"", ""'10'"", ""'21'"", ""'22'"", ""'33'""]",5,7,10,21,22,33,5,7,10,21,22,33,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,2,3,11,1,11,3345352.0,1672676.0,1,0,0,0,0,0,0,500,5,750,1,1000,2,1250,0,50,193,75,104,100,38,125,27,6,2538,9,1533,12,513,15,481
53,2020-05-30,2020,05,30,['7   20   22   24   33   38'],7   20   22   24   33   38,"[""'7'"", ""'20'"", ""'22'"", ""'24'"", ""'33'"", ""'38'""]",7,20,22,24,33,38,7,20,22,24,33,38,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,13,2,2,9,5,3197229.0,1598614.0,0,0,0,0,0,0,0,500,5,750,5,1000,1,1250,2,50,171,75,92,100,30,125,31,6,2184,9,1395,12,461,15,429
54,2020-05-27,2020,05,27,['4   8   9   19   29   40'],4   8   9   19   29   40,"[""'4'"", ""'8'"", ""'9'"", ""'19'"", ""'29'"", ""'40'""]",4,8,9,19,29,40,4,8,9,19,29,40,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,4,1,10,10,11,3044214.0,1522107.0,0,0,0,0,0,0,0,500,5,750,2,1000,1,1250,1,50,205,75,91,100,37,125,43,6,2530,9,1392,12,496,15,483
55,2020-05-23,2020,05,23,['12   14   18   23   29   30'],12   14   18   23   29   30,"[""'12'"", ""'14'"", ""'18'"", ""'23'"", ""'29'"", ""'30'""]",12,14,18,23,29,30,12,14,18,23,29,30,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,4,5,6,1,2908404.0,1454202.0,0,0,0,0,0,0,0,500,7,750,0,1000,4,1250,0,50,147,75,79,100,30,125,36,6,2275,9,1375,12,402,15,439
56,2020-05-20,2020,05,20,['6   13   20   21   26   34'],6   13   20   21   26   34,"[""'6'"", ""'13'"", ""'20'"", ""'21'"", ""'26'"", ""'34'""]",6,13,20,21,26,34,6,13,20,21,26,34,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,7,7,1,5,8,2766945.0,1383472.0,0,0,0,0,0,0,0,500,2,750,1,1000,0,1250,0,50,122,75,83,100,30,125,25,6,1935,9,1149,12,383,15,363
57,2020-05-16,2020,05,16,['6   8   14   15   18   26'],6   8   14   15   18   26,"[""'6'"", ""'8'"", ""'14'"", ""'15'"", ""'18'"", ""'26'""]",6,8,14,15,18,26,6,8,14,15,18,26,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,6,1,3,8,2637799.0,1318899.0,0,0,0,0,0,0,0,500,4,750,3,1000,1,1250,0,50,175,75,79,100,28,125,38,6,2184,9,1293,12,440,15,435
58,2020-05-13,2020,05,13,['2   3   6   7   9   24'],2   3   6   7   9   24,"[""'2'"", ""'3'"", ""'6'"", ""'7'"", ""'9'"", ""'24'""]",2,3,6,7,9,24,2,3,6,7,9,24,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,1,3,1,2,15,2502783.0,1251391.0,0,0,0,0,0,0,0,500,6,750,6,1000,1,1250,2,50,215,75,115,100,45,125,43,6,2476,9,1464,12,491,15,465
59,2020-05-09,2020,05,09,['4   5   9   20   27   33'],4   5   9   20   27   33,"[""'4'"", ""'5'"", ""'9'"", ""'20'"", ""'27'"", ""'33'""]",4,5,9,20,27,33,4,5,9,20,27,33,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,1,4,11,7,6,2378688.0,1189344.0,0,0,0,0,0,0,0,500,4,750,1,1000,1,1250,1,50,168,75,115,100,36,125,35,6,2180,9,1322,12,442,15,424
60,2020-05-06,2020,05,06,['1   2   12   18   24   29'],1   2   12   18   24   29,"[""'1'"", ""'2'"", ""'12'"", ""'18'"", ""'24'"", ""'29'""]",1,2,12,18,24,29,1,2,12,18,24,29,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,10,6,6,5,2247577.0,1123788.0,0,0,0,0,0,0,0,500,4,750,2,1000,0,1250,4,50,127,75,84,100,23,125,33,6,1988,9,1164,12,387,15,369
61,2020-05-02,2020,05,02,['1   2   23   25   26   32'],1   2   23   25   26   32,"[""'1'"", ""'2'"", ""'23'"", ""'25'"", ""'26'"", ""'32'""]",1,2,23,25,26,32,1,2,23,25,26,32,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,21,2,1,6,2126481.0,1063240.0,0,0,0,0,0,0,0,500,1,750,1,1000,1,1250,1,50,124,75,71,100,21,125,28,6,1806,9,1113,12,367,15,376
62,2020-04-29,2020,04,29,['8   18   20   26   30   32'],8   18   20   26   30   32,"[""'8'"", ""'18'"", ""'20'"", ""'26'"", ""'30'"", ""'32'""]",8,18,20,26,30,32,8,18,20,26,30,32,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,10,2,6,4,2,1999370.0,999685.0,0,0,0,0,0,0,0,500,1,750,0,1000,0,1250,1,50,123,75,70,100,20,125,13,6,1557,9,928,12,337,15,352
63,2020-04-25,2020,04,25,['4   5   8   17   28   33'],4   5   8   17   28   33,"[""'4'"", ""'5'"", ""'8'"", ""'17'"", ""'28'"", ""'33'""]",4,5,8,17,28,33,4,5,8,17,28,33,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,1,3,9,11,5,1889700.0,944850.0,0,0,0,0,0,0,0,500,2,750,1,1000,0,1250,0,50,134,75,83,100,26,125,32,6,1872,9,1140,12,363,15,391
64,2020-04-22,2020,04,22,['2   6   20   26   28   35'],2   6   20   26   28   35,"[""'2'"", ""'6'"", ""'20'"", ""'26'"", ""'28'"", ""'35'""]",2,6,20,26,28,35,2,6,20,26,28,35,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,14,6,2,7,1776741.0,888370.0,0,0,0,0,0,0,0,500,3,750,0,1000,0,1250,0,50,100,75,71,100,21,125,24,6,1629,9,944,12,313,15,313
65,2020-04-18,2020,04,18,['4   11   20   25   29   34'],4   11   20   25   29   34,"[""'4'"", ""'11'"", ""'20'"", ""'25'"", ""'29'"", ""'34'""]",4,11,20,25,29,34,4,11,20,25,29,34,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,9,5,4,5,1671696.0,835848.0,0,0,0,0,0,0,0,500,2,750,3,1000,1,1250,1,50,135,75,75,100,23,125,24,6,1727,9,982,12,358,15,353
66,2020-04-15,2020,04,15,['3   8   11   21   22   39'],3   8   11   21   22   39,"[""'3'"", ""'8'"", ""'11'"", ""'21'"", ""'22'"", ""'39'""]",3,8,11,21,22,39,3,8,11,21,22,39,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,5,3,10,1,17,1564736.0,782368.0,0,0,0,0,0,0,0,500,4,750,2,1000,1,1250,0,50,121,75,78,100,26,125,30,6,1714,9,1116,12,371,15,332
67,2020-04-11,2020,04,11,['7   8   11   24   35   39'],7   8   11   24   35   39,"[""'7'"", ""'8'"", ""'11'"", ""'24'"", ""'35'"", ""'39'""]",7,8,11,24,35,39,7,8,11,24,35,39,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,1,3,13,11,4,1467641.0,733820.0,0,0,0,0,0,0,0,500,2,750,2,1000,0,1250,0,50,106,75,65,100,22,125,24,6,1650,9,961,12,334,15,329
68,2020-04-08,2020,04,08,['9   10   16   17   21   31'],9   10   16   17   21   31,"[""'9'"", ""'10'"", ""'16'"", ""'17'"", ""'21'"", ""'31'""]",9,10,16,17,21,31,9,10,16,17,21,31,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,6,1,4,10,1365887.0,682943.0,0,0,0,0,0,0,0,500,1,750,1,1000,2,1250,0,50,100,75,55,100,17,125,15,6,1471,9,859,12,310,15,298
69,2020-04-04,2020,04,04,['10   15   34   35   38   40'],10   15   34   35   38   40,"[""'10'"", ""'15'"", ""'34'"", ""'35'"", ""'38'"", ""'40'""]",10,15,34,35,38,40,10,15,34,35,38,40,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,5,19,1,3,2,1274380.0,637190.0,0,0,0,0,0,0,0,500,1,750,0,1000,1,1250,0,50,79,75,31,100,24,125,21,6,1352,9,815,12,262,15,262
70,2020-04-01,2020,04,01,['2   3   28   31   32   36'],2   3   28   31   32   36,"[""'2'"", ""'3'"", ""'28'"", ""'31'"", ""'32'"", ""'36'""]",2,3,28,31,32,36,2,3,28,31,32,36,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,1,25,3,1,4,1179619.0,589809.0,0,0,0,0,0,0,0,500,2,750,2,1000,1,1250,1,50,79,75,49,100,15,125,5,6,1231,9,705,12,232,15,247
71,2020-03-28,2020,03,28,['8   12   22   29   32   36'],8   12   22   29   32   36,"[""'8'"", ""'12'"", ""'22'"", ""'29'"", ""'32'"", ""'36'""]",8,12,22,29,32,36,8,12,22,29,32,36,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,10,7,3,4,1090137.0,545068.0,0,0,0,0,0,0,0,500,6,750,1,1000,0,1250,2,50,107,75,59,100,21,125,24,6,1302,9,814,12,265,15,244
72,2020-03-25,2020,03,25,['4   14   17   29   30   34'],4   14   17   29   30   34,"[""'4'"", ""'14'"", ""'17'"", ""'29'"", ""'30'"", ""'34'""]",4,14,17,29,30,34,4,14,17,29,30,34,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,10,3,12,1,4,2343989.0,1171994.0,1,0,0,0,0,0,0,500,2,750,0,1000,0,1250,0,50,125,75,72,100,26,125,27,6,1600,9,1004,12,357,15,372
73,2020-03-21,2020,03,21,['10   14   29   31   36   37'],10   14   29   31   36   37,"[""'10'"", ""'14'"", ""'29'"", ""'31'"", ""'36'"", ""'37'""]",10,14,29,31,36,37,10,14,29,31,36,37,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,15,2,5,1,2232555.0,1116277.0,0,0,0,0,0,0,0,500,3,750,0,1000,0,1250,1,50,115,75,60,100,21,125,25,6,1592,9,929,12,317,15,331
74,2020-03-18,2020,03,18,['2   9   14   17   28   29'],2   9   14   17   28   29,"[""'2'"", ""'9'"", ""'14'"", ""'17'"", ""'28'"", ""'29'""]",2,9,14,17,28,29,2,9,14,17,28,29,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,7,5,3,11,1,2119251.0,1059625.0,0,0,0,0,0,0,0,500,4,750,1,1000,0,1250,1,50,145,75,68,100,34,125,30,6,2058,9,1170,12,409,15,449
75,2020-03-14,2020,03,14,['10   12   18   19   26   36'],10   12   18   19   26   36,"[""'10'"", ""'12'"", ""'18'"", ""'19'"", ""'26'"", ""'36'""]",10,12,18,19,26,36,10,12,18,19,26,36,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,6,1,7,10,2000000.0,1000000.0,0,0,0,0,0,0,0,500,4,750,5,1000,1,1250,0,50,134,75,86,100,38,125,22,6,2064,9,1221,12,438,15,392
76,2020-03-11,2020,03,11,['10   21   23   26   37   40'],10   21   23   26   37   40,"[""'10'"", ""'21'"", ""'23'"", ""'26'"", ""'37'"", ""'40'""]",10,21,23,26,37,40,10,21,23,26,37,40,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,11,2,3,11,3,1867167.0,933583.0,0,0,0,0,0,0,0,500,5,750,1,1000,1,1250,1,50,151,75,84,100,23,125,23,6,1859,9,1082,12,385,15,370
77,2020-03-07,2020,03,07,['1   3   11   30   34   39'],1   3   11   30   34   39,"[""'1'"", ""'3'"", ""'11'"", ""'30'"", ""'34'"", ""'39'""]",1,3,11,30,34,39,1,3,11,30,34,39,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,2,8,19,4,5,1743066.0,871533.0,0,0,0,0,0,0,0,500,3,750,2,1000,0,1250,0,50,140,75,73,100,31,125,29,6,2107,9,1253,12,423,15,446
78,2020-03-04,2020,03,04,['18   20   21   22   30   32'],18   20   21   22   30   32,"[""'18'"", ""'20'"", ""'21'"", ""'22'"", ""'30'"", ""'32'""]",18,20,21,22,30,32,18,20,21,22,30,32,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,1,8,2,1608851.0,804425.0,0,0,0,0,0,0,0,500,5,750,2,1000,1,1250,0,50,139,75,60,100,25,125,27,6,1694,9,1078,12,329,15,357
79,2020-02-29,2020,02,29,['7   11   22   29   34   40'],7   11   22   29   34   40,"[""'7'"", ""'11'"", ""'22'"", ""'29'"", ""'34'"", ""'40'""]",7,11,22,29,34,40,7,11,22,29,34,40,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,11,7,5,6,1486165.0,743082.0,0,0,0,0,0,0,0,500,3,750,6,1000,0,1250,2,50,164,75,95,100,37,125,22,6,2203,9,1289,12,435,15,459
80,2020-02-26,2020,02,26,['7   21   32   33   37   40'],7   21   32   33   37   40,"[""'7'"", ""'21'"", ""'32'"", ""'33'"", ""'37'"", ""'40'""]",7,21,32,33,37,40,7,21,32,33,37,40,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,14,11,1,4,3,1353477.0,676738.0,0,0,0,0,0,0,0,500,4,750,1,1000,1,1250,2,50,122,75,64,100,28,125,21,6,1828,9,1022,12,385,15,339
81,2020-02-22,2020,02,22,['1   3   12   24   28   30'],1   3   12   24   28   30,"[""'1'"", ""'3'"", ""'12'"", ""'24'"", ""'28'"", ""'30'""]",1,3,12,24,28,30,1,3,12,24,28,30,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,9,12,4,2,1236585.0,618292.0,0,0,0,0,0,0,0,500,3,750,2,1000,1,1250,2,50,146,75,82,100,23,125,31,6,2157,9,1283,12,413,15,406
82,2020-02-19,2020,02,19,['10   12   15   33   34   36'],10   12   15   33   34   36,"[""'10'"", ""'12'"", ""'15'"", ""'33'"", ""'34'"", ""'36'""]",10,12,15,33,34,36,10,12,15,33,34,36,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,2,3,18,1,2,1108083.0,554041.0,0,0,0,0,0,0,0,500,4,750,1,1000,0,1250,0,50,91,75,57,100,24,125,17,6,1540,9,944,12,346,15,290
83,2020-02-15,2020,02,15,['6   9   16   25   33   35'],6   9   16   25   33   35,"[""'6'"", ""'9'"", ""'16'"", ""'25'"", ""'33'"", ""'35'""]",6,9,16,25,33,35,6,9,16,25,33,35,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,3,7,9,8,2,1476808.0,738404.0,1,0,0,0,0,0,0,500,3,750,1,1000,0,1250,2,50,166,75,99,100,28,125,34,6,1923,9,1170,12,388,15,372
84,2020-02-12,2020,02,12,['6   14   20   21   23   30'],6   14   20   21   23   30,"[""'6'"", ""'14'"", ""'20'"", ""'21'"", ""'23'"", ""'30'""]",6,14,20,21,23,30,6,14,20,21,23,30,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,6,1,2,7,1345687.0,672843.0,0,0,0,0,0,0,0,500,2,750,2,1000,0,1250,1,50,113,75,72,100,18,125,22,6,1740,9,1088,12,405,15,336
85,2020-02-08,2020,02,08,['9   13   21   22   32   37'],9   13   21   22   32   37,"[""'9'"", ""'13'"", ""'21'"", ""'22'"", ""'32'"", ""'37'""]",9,13,21,22,32,37,9,13,21,22,32,37,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,8,1,10,5,1229394.0,614697.0,0,0,0,0,0,0,0,500,1,750,2,1000,0,1250,2,50,124,75,69,100,25,125,31,6,1796,9,1128,12,341,15,364
86,2020-02-05,2020,02,05,['3   15   33   37   38   39'],3   15   33   37   38   39,"[""'3'"", ""'15'"", ""'33'"", ""'37'"", ""'38'"", ""'39'""]",3,15,33,37,38,39,3,15,33,37,38,39,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,12,18,4,1,1,1108848.0,554424.0,0,0,0,0,0,0,0,500,3,750,0,1000,1,1250,0,50,101,75,47,100,22,125,16,6,1516,9,931,12,286,15,281
87,2020-02-01,2020,02,01,['6   7   14   16   20   28'],6   7   14   16   20   28,"[""'6'"", ""'7'"", ""'14'"", ""'16'"", ""'20'"", ""'28'""]",6,7,14,16,20,28,6,7,14,16,20,28,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,7,2,4,8,2917608.0,1458804.0,1,0,0,0,0,0,0,500,10,750,2,1000,0,1250,0,50,175,75,134,100,45,125,32,6,2639,9,1539,12,507,15,544
88,2020-01-29,2020,01,29,['2   3   8   22   32   36'],2   3   8   22   32   36,"[""'2'"", ""'3'"", ""'8'"", ""'22'"", ""'32'"", ""'36'""]",2,3,8,22,32,36,2,3,8,22,32,36,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,1,5,14,10,4,2756011.0,1378005.0,0,0,0,0,0,0,0,500,6,750,2,1000,0,1250,0,50,186,75,106,100,37,125,37,6,2385,9,1416,12,508,15,477
89,2020-01-25,2020,01,25,['5   10   25   29   35   37'],5   10   25   29   35   37,"[""'5'"", ""'10'"", ""'25'"", ""'29'"", ""'35'"", ""'37'""]",5,10,25,29,35,37,5,10,25,29,35,37,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,5,15,4,6,2,2601038.0,1300519.0,0,0,0,0,0,0,0,500,1,750,0,1000,1,1250,0,50,184,75,85,100,40,125,31,6,2446,9,1405,12,484,15,481
90,2020-01-22,2020,01,22,['14   15   17   26   34   35'],14   15   17   26   34   35,"[""'14'"", ""'15'"", ""'17'"", ""'26'"", ""'34'"", ""'35'""]",14,15,17,26,34,35,14,15,17,26,34,35,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,2,9,8,1,2441433.0,1220716.0,0,0,0,0,0,0,0,500,2,750,1,1000,2,1250,0,50,122,75,91,100,29,125,29,6,2045,9,1233,12,416,15,417
91,2020-01-18,2020,01,18,['2   4   16   20   27   38'],2   4   16   20   27   38,"[""'2'"", ""'4'"", ""'16'"", ""'20'"", ""'27'"", ""'38'""]",2,4,16,20,27,38,2,4,16,20,27,38,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,12,4,7,11,2297074.0,1148537.0,0,0,0,0,0,0,0,500,2,750,1,1000,3,1250,2,50,164,75,97,100,32,125,33,6,2262,9,1367,12,444,15,497
92,2020-01-15,2020,01,15,['6   8   10   23   24   30'],6   8   10   23   24   30,"[""'6'"", ""'8'"", ""'10'"", ""'23'"", ""'24'"", ""'30'""]",6,8,10,23,24,30,6,8,10,23,24,30,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,2,13,1,6,2149250.0,1074625.0,0,0,0,0,0,0,0,500,1,750,2,1000,0,1250,0,50,171,75,104,100,37,125,22,6,2335,9,1372,12,493,15,453
93,2020-01-11,2020,01,11,['10   15   23   26   30   34'],10   15   23   26   30   34,"[""'10'"", ""'15'"", ""'23'"", ""'26'"", ""'30'"", ""'34'""]",10,15,23,26,30,34,10,15,23,26,30,34,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,5,8,3,4,4,2013145.0,1006572.0,0,0,0,0,0,0,0,500,5,750,1,1000,0,1250,0,50,129,75,90,100,24,125,21,6,2117,9,1297,12,471,15,392
94,2020-01-08,2020,01,08,['13   19   23   27   35   37'],13   19   23   27   35   37,"[""'13'"", ""'19'"", ""'23'"", ""'27'"", ""'35'"", ""'37'""]",13,19,23,27,35,37,13,19,23,27,35,37,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,6,4,4,8,2,1871493.0,935746.0,0,0,0,0,0,0,0,500,1,750,0,1000,1,1250,0,50,133,75,89,100,33,125,22,6,1897,9,1156,12,371,15,373
95,2020-01-04,2020,01,04,['6   8   9   12   16   27'],6   8   9   12   16   27,"[""'6'"", ""'8'"", ""'9'"", ""'12'"", ""'16'"", ""'27'""]",6,8,9,12,16,27,6,8,9,12,16,27,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1,3,4,11,1741225.0,870612.0,0,0,0,0,0,0,0,500,7,750,2,1000,1,1250,1,50,174,75,126,100,30,125,25,6,2501,9,1416,12,525,15,477
96,2020-01-01,2020,01,01,['4   6   14   17   18   30'],4   6   14   17   18   30,"[""'4'"", ""'6'"", ""'14'"", ""'17'"", ""'18'"", ""'30'""]",4,6,14,17,18,30,4,6,14,17,18,30,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,8,3,1,12,1604350.0,802175.0,0,0,0,0,0,0,0,500,5,750,5,1000,3,1250,0,50,159,75,96,100,44,125,30,6,2179,9,1262,12,441,15,412
97,2019-12-28,2019,12,28,['13   24   28   33   36   37'],13   24   28   33   36   37,"[""'13'"", ""'24'"", ""'28'"", ""'33'"", ""'36'"", ""'37'""]",13,24,28,33,36,37,13,24,28,33,36,37,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,11,4,5,3,1,1466614.0,733307.0,0,0,0,0,0,0,0,500,2,750,3,1000,1,1250,2,50,200,75,124,100,45,125,39,6,3090,9,1809,12,633,15,588
98,2019-12-21,2019,12,21,['9   11   26   27   37   39'],9   11   26   27   37   39,"[""'9'"", ""'11'"", ""'26'"", ""'27'"", ""'37'"", ""'39'""]",9,11,26,27,37,39,9,11,26,27,37,39,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,2,15,1,10,2,1253733.0,626866.0,0,0,0,0,0,0,0,500,3,750,2,1000,0,1250,0,50,131,75,96,100,33,125,27,6,2005,9,1238,12,395,15,431
99,2019-12-18,2019,12,18,['1   9   13   19   28   31'],1   9   13   19   28   31,"[""'1'"", ""'9'"", ""'13'"", ""'19'"", ""'28'"", ""'31'""]",1,9,13,19,28,31,1,9,13,19,28,31,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,8,4,6,9,3,1121316.0,560658.0,0,0,0,0,0,0,0,500,4,750,1,1000,1,1250,2,50,150,75,103,100,26,125,30,6,1965,9,1178,12,380,15,374
100,2019-12-14,2019,12,14,['1   12   13   17   18   25'],1   12   13   17   18   25,"[""'1'"", ""'12'"", ""'13'"", ""'17'"", ""'18'"", ""'25'""]",1,12,13,17,18,25,1,12,13,17,18,25,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11,1,4,1,7,5048623.0,2524311.0,1,0,0,0,0,0,0,500,8,750,7,1000,0,1250,6,50,252,75,117,100,54,125,51,6,3194,9,1936,12,624,15,697
101,2019-12-11,2019,12,11,['8   11   18   26   30   39'],8   11   18   26   30   39,"[""'8'"", ""'11'"", ""'18'"", ""'26'"", ""'30'"", ""'39'""]",8,11,18,26,30,39,8,11,18,26,30,39,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,7,8,4,9,4843311.0,2421655.0,0,0,0,0,0,0,0,500,7,750,3,1000,2,1250,0,50,183,75,119,100,32,125,32,6,2846,9,1695,12,565,15,570
102,2019-12-07,2019,12,07,['4   9   16   30   33   35'],4   9   16   30   33   35,"[""'4'"", ""'9'"", ""'16'"", ""'30'"", ""'33'"", ""'35'""]",4,9,16,30,33,35,4,9,16,30,33,35,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,5,7,14,3,2,4661617.0,2330808.0,0,0,0,0,0,0,0,500,5,750,3,1000,1,1250,0,50,210,75,103,100,36,125,41,6,2750,9,1611,12,572,15,505
103,2019-12-04,2019,12,04,['4   9   13   25   28   38'],4   9   13   25   28   38,"[""'4'"", ""'9'"", ""'13'"", ""'25'"", ""'28'"", ""'38'""]",4,9,13,25,28,38,4,9,13,25,28,38,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,5,4,12,3,10,4500000.0,2250000.0,0,0,0,0,0,0,0,500,6,750,4,1000,0,1250,0,50,199,75,110,100,32,125,28,6,2875,9,1637,12,567,15,577
104,2019-11-30,2019,11,30,['5   8   26   30   32   34'],5   8   26   30   32   34,"[""'5'"", ""'8'"", ""'26'"", ""'30'"", ""'32'"", ""'34'""]",5,8,26,30,32,34,5,8,26,30,32,34,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,3,18,4,2,2,4301758.0,2150879.0,0,0,0,0,0,0,0,500,2,750,1,1000,1,1250,0,50,140,75,86,100,29,125,30,6,2335,9,1423,12,510,15,442
105,2019-11-27,2019,11,27,['14   16   22   24   26   37'],14   16   22   24   26   37,"[""'14'"", ""'16'"", ""'22'"", ""'24'"", ""'26'"", ""'37'""]",14,16,22,24,26,37,14,16,22,24,26,37,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,6,2,2,11,4142242.0,2071121.0,0,0,0,0,0,0,0,500,3,750,1,1000,0,1250,1,50,183,75,96,100,31,125,32,6,2485,9,1423,12,496,15,501
